no,Ex,Ag,Co,Ne,Op
3956,-0.294404887,1.096604047,0.268675342,-0.972120894,0.275304596
3957,-0.294404887,-0.983569567,-0.416085466,-0.712728094,-1.049496019
3958,0.56316502,-0.463526163,0.95343615,0.584235905,-0.784535896
3959,0.991949974,0.576560644,0.95343615,-0.193942495,0.805224842
3960,2.063912359,2.136690854,0.95343615,-1.750299293,0.275304596
3961,-1.580759749,0.05651724,-1.329099876,0.324843105,1.335145088
3962,1.420734928,0.576560644,-0.416085466,-0.712728094,0.275304596
3963,0.56316502,0.316538942,0.95343615,0.843628705,0.540264719
3964,-0.723189841,0.05651724,2.322957765,1.881199904,0.805224842
3965,-0.937582318,0.05651724,0.040421739,-1.490906494,-1.844376388
3966,0.991949974,0.316538942,0.496928944,0.065450305,1.070184965
3967,1.206342451,0.836582346,0.040421739,-0.712728094,0.275304596
3968,-0.294404887,-0.463526163,0.040421739,-0.193942495,-0.25461565
3969,-0.294404887,-0.983569567,-2.698621491,2.918771103,0.805224842
3970,0.56316502,0.576560644,0.268675342,0.324843105,0.805224842
3971,-0.294404887,1.356625749,0.95343615,-1.750299293,0.540264719
3972,-0.08001241,1.096604047,-0.416085466,-0.453335294,-0.519575773
3973,0.56316502,0.05651724,0.496928944,-0.193942495,-0.519575773
3974,0.348772543,2.136690854,1.86645056,0.324843105,1.865065335
3975,0.134380066,0.836582346,0.496928944,0.843628705,0.805224842
3976,-0.723189841,-0.463526163,-2.013860683,0.843628705,-0.519575773
3977,-1.580759749,-1.50361297,0.268675342,-0.712728094,-0.519575773
3978,1.420734928,-0.203504462,0.040421739,-0.193942495,0.275304596
3979,-0.294404887,-0.463526163,0.268675342,-0.972120894,-1.314456142
3980,0.134380066,-0.723547865,-0.416085466,-0.193942495,-0.519575773
3981,-1.580759749,1.096604047,1.86645056,-2.009692093,-0.519575773
3982,1.420734928,0.576560644,0.95343615,-2.009692093,-0.519575773
3983,-0.508797364,-1.763634672,-0.416085466,0.584235905,1.070184965
3984,0.56316502,0.576560644,-0.187831863,0.065450305,0.275304596
3985,-0.08001241,-0.463526163,0.496928944,0.065450305,0.540264719
3986,-1.366367272,-1.50361297,-0.416085466,1.881199904,-0.519575773
3987,-0.508797364,0.05651724,-0.644339068,0.324843105,-0.784535896
3988,0.134380066,0.836582346,0.496928944,-0.453335294,0.275304596
3989,-0.508797364,-0.203504462,-0.644339068,-0.453335294,0.010344473
3990,-1.795152226,-1.763634672,0.725182547,0.584235905,-0.784535896
3991,-0.723189841,0.576560644,0.496928944,-0.193942495,0.275304596
3992,1.635127405,-2.023656374,2.094704162,1.103021504,-0.519575773
3993,1.849519882,0.576560644,-2.242114286,1.621807104,1.070184965
3994,-0.508797364,0.576560644,-0.187831863,2.140592704,1.070184965
3995,-0.937582318,0.316538942,0.040421739,1.103021504,-0.784535896
3996,-0.294404887,0.05651724,-1.100846273,-0.712728094,0.805224842
3997,0.134380066,-0.203504462,-0.872592671,0.065450305,-0.519575773
3998,0.134380066,0.836582346,0.496928944,-0.712728094,0.275304596
3999,-1.151974795,-0.983569567,-0.416085466,0.843628705,-0.519575773
4000,-0.508797364,-0.463526163,-0.872592671,0.065450305,0.010344473
4001,1.635127405,1.096604047,-1.785607081,1.362414304,1.070184965
4002,-0.508797364,0.05651724,-0.872592671,-0.193942495,-1.314456142
4003,1.206342451,1.096604047,0.95343615,-0.712728094,1.600105212
4004,-0.508797364,-0.463526163,-0.416085466,-0.193942495,0.275304596
4005,-2.438329656,-1.243591269,-0.416085466,-0.453335294,-1.844376388
4006,-0.937582318,-0.723547865,-2.470367888,0.584235905,-1.314456142
4007,0.991949974,-0.203504462,-0.644339068,-1.231513694,-0.25461565
4008,0.56316502,-0.463526163,-1.557353478,0.843628705,-0.784535896
4009,-0.08001241,0.05651724,0.496928944,-0.972120894,-2.109336511
4010,-0.08001241,0.576560644,-0.187831863,-0.193942495,0.805224842
4011,0.348772543,0.316538942,0.95343615,-0.193942495,-1.049496019
4012,-0.508797364,2.656734258,2.322957765,-2.269084893,-1.049496019
4013,0.348772543,-0.723547865,-1.329099876,-2.528477693,0.540264719
4014,1.420734928,1.356625749,1.638196957,-0.453335294,0.805224842
4015,1.420734928,1.616647451,-0.187831863,-1.231513694,1.600105212
4016,-0.937582318,0.576560644,-0.416085466,-0.193942495,-0.784535896
4017,1.420734928,0.316538942,1.409943355,0.065450305,-0.25461565
4018,0.348772543,0.05651724,-0.187831863,-0.193942495,-0.519575773
4019,0.991949974,0.05651724,-0.644339068,-0.193942495,-0.25461565
4020,-1.795152226,-0.983569567,1.409943355,0.584235905,-0.25461565
4021,0.348772543,0.836582346,-0.187831863,1.881199904,1.070184965
4022,-0.508797364,0.05651724,-0.416085466,0.324843105,-0.25461565
4023,-0.294404887,1.356625749,2.094704162,-2.009692093,0.805224842
4024,0.56316502,-0.203504462,-0.872592671,0.584235905,1.335145088
4025,0.991949974,0.316538942,-0.187831863,-0.193942495,0.010344473
4026,-0.937582318,-1.243591269,-0.187831863,0.065450305,-0.519575773
4027,0.56316502,0.576560644,2.322957765,-2.269084893,0.805224842
4028,-0.508797364,0.05651724,-0.187831863,-0.712728094,-0.784535896
4029,-0.08001241,-0.463526163,1.181689752,-1.490906494,-0.519575773
4030,0.348772543,0.05651724,0.95343615,1.103021504,0.540264719
4031,0.777557497,-0.203504462,0.040421739,-0.453335294,-0.784535896
4032,-0.294404887,-1.50361297,-0.872592671,1.362414304,0.540264719
4033,-0.508797364,-0.723547865,0.040421739,-0.453335294,-0.25461565
4034,-0.937582318,1.356625749,0.268675342,0.843628705,0.805224842
4035,1.206342451,1.356625749,-1.785607081,0.843628705,1.335145088
4036,1.420734928,-0.203504462,-0.416085466,0.843628705,-1.314456142
4037,1.420734928,-0.463526163,1.409943355,-2.009692093,0.010344473
4038,0.134380066,0.576560644,0.725182547,-0.193942495,0.275304596
4039,0.991949974,0.576560644,0.040421739,-0.453335294,0.010344473
4040,0.991949974,-0.463526163,0.040421739,-2.009692093,1.865065335
4041,-0.08001241,0.05651724,-0.872592671,-0.193942495,0.805224842
4042,1.849519882,0.316538942,-0.416085466,0.843628705,0.540264719
4043,1.849519882,-0.983569567,-0.872592671,-0.453335294,1.865065335
4044,1.849519882,1.616647451,1.409943355,-1.231513694,1.865065335
4045,-0.294404887,0.576560644,-0.872592671,0.324843105,-1.314456142
4046,-1.151974795,-1.763634672,2.322957765,2.399985503,1.865065335
4047,-0.723189841,0.316538942,0.95343615,-0.193942495,0.275304596
4048,2.707089789,-2.023656374,-2.470367888,0.584235905,2.130025458
4049,0.348772543,-0.463526163,0.040421739,-0.453335294,-1.314456142
4050,-0.08001241,-0.203504462,0.725182547,1.103021504,0.805224842
4051,-0.08001241,-0.463526163,-0.872592671,-0.193942495,-0.519575773
4052,-0.294404887,1.616647451,1.86645056,-1.490906494,0.275304596
4053,-0.508797364,-1.763634672,0.040421739,-0.453335294,-1.049496019
4054,-0.294404887,-0.463526163,0.040421739,1.103021504,-0.25461565
4055,-2.009544703,1.356625749,-0.644339068,-0.972120894,0.010344473
4056,2.707089789,2.396712556,1.181689752,-1.231513694,0.010344473
4057,0.348772543,0.05651724,-1.329099876,-0.453335294,0.540264719
4058,0.777557497,0.316538942,0.496928944,-0.193942495,0.805224842
4059,-0.723189841,-0.463526163,-0.187831863,-0.972120894,-1.049496019
4060,-0.508797364,-0.723547865,-0.187831863,-0.193942495,0.805224842
4061,0.991949974,0.576560644,0.040421739,-2.009692093,0.805224842
4062,-0.508797364,0.05651724,-0.187831863,-0.712728094,0.275304596
4063,-0.294404887,-0.203504462,-0.644339068,0.584235905,-0.519575773
4064,-0.08001241,0.836582346,-0.872592671,-0.972120894,1.335145088
4065,-0.508797364,-1.243591269,0.268675342,-0.193942495,-1.314456142
4066,0.134380066,2.136690854,-2.013860683,1.103021504,-2.90421688
4067,0.56316502,-0.463526163,-1.329099876,0.584235905,-1.049496019
4068,-2.223937179,-2.023656374,0.496928944,-1.750299293,-2.109336511
4069,-0.08001241,-0.983569567,0.496928944,0.584235905,0.275304596
4070,1.206342451,1.096604047,0.268675342,-0.972120894,0.275304596
4071,-0.08001241,0.836582346,0.95343615,1.103021504,0.275304596
4072,-1.151974795,-1.50361297,-0.187831863,0.843628705,0.275304596
4073,-1.151974795,-1.243591269,0.725182547,-0.972120894,-0.519575773
4074,-0.508797364,-0.463526163,-0.416085466,-0.193942495,0.540264719
4075,0.56316502,0.576560644,0.725182547,-0.453335294,-1.314456142
4076,0.777557497,2.136690854,1.638196957,0.584235905,0.275304596
4077,-0.08001241,0.836582346,0.725182547,-0.453335294,-0.25461565
4078,0.348772543,0.316538942,-0.416085466,0.065450305,0.805224842
4079,0.56316502,2.136690854,-0.872592671,-0.193942495,1.335145088
4080,-2.223937179,-0.723547865,-1.329099876,1.362414304,-1.314456142
4081,-1.795152226,0.05651724,0.268675342,2.140592704,-1.049496019
4082,-0.08001241,1.356625749,0.040421739,0.843628705,1.335145088
4083,1.206342451,-1.243591269,1.181689752,-0.972120894,0.805224842
4084,0.348772543,-0.203504462,-0.187831863,-0.193942495,0.275304596
4085,0.348772543,-0.203504462,0.496928944,0.843628705,-1.579416265
4086,-0.508797364,1.876669153,0.725182547,0.584235905,2.394985581
4087,1.420734928,1.096604047,0.95343615,0.065450305,0.540264719
4088,-0.08001241,-0.203504462,0.496928944,0.065450305,0.805224842
4089,0.134380066,-0.723547865,-0.644339068,0.065450305,-0.25461565
4090,-0.723189841,0.836582346,-1.557353478,-0.193942495,-1.579416265
4091,-0.508797364,0.316538942,-0.187831863,-0.193942495,1.070184965
4092,-1.151974795,-0.983569567,0.95343615,-0.193942495,-1.049496019
4093,1.635127405,0.576560644,-0.187831863,-1.231513694,0.010344473
4094,-0.08001241,-0.203504462,-0.416085466,1.103021504,1.070184965
4095,0.991949974,0.316538942,0.496928944,-0.712728094,0.805224842
4096,-1.580759749,-0.983569567,-0.872592671,0.324843105,-2.109336511
4097,0.56316502,-0.723547865,-0.872592671,-1.231513694,-0.519575773
4098,-0.508797364,-0.463526163,-0.644339068,0.324843105,-0.25461565
4099,0.348772543,-1.50361297,-1.329099876,-0.193942495,-1.049496019
4100,-0.508797364,-0.463526163,-0.187831863,1.103021504,0.010344473
4101,0.56316502,-0.203504462,0.95343615,0.065450305,-0.25461565
4102,0.777557497,0.316538942,-0.644339068,-2.269084893,0.010344473
4103,0.56316502,0.05651724,0.268675342,-0.712728094,-0.25461565
4104,0.348772543,-1.243591269,0.95343615,0.584235905,0.275304596
4105,-0.508797364,0.316538942,-1.329099876,-0.193942495,0.805224842
4106,-0.937582318,1.096604047,-1.557353478,-0.712728094,-0.784535896
4107,1.206342451,0.836582346,1.181689752,0.324843105,0.540264719
4108,0.56316502,-0.983569567,0.268675342,0.843628705,-0.25461565
4109,-0.294404887,1.096604047,-1.100846273,0.065450305,0.805224842
4110,-2.438329656,0.576560644,0.496928944,0.843628705,-0.25461565
4111,-0.08001241,-0.723547865,-0.416085466,0.324843105,-0.25461565
4112,-2.438329656,-2.543699778,-2.698621491,0.584235905,-2.90421688
4113,0.777557497,-0.203504462,0.496928944,-0.453335294,-0.784535896
4114,-1.795152226,-1.763634672,-1.100846273,1.103021504,-2.109336511
4115,-1.366367272,-0.463526163,-0.416085466,0.584235905,-0.25461565
4116,0.134380066,0.316538942,-0.187831863,-0.193942495,-0.519575773
4117,-1.366367272,-1.763634672,-1.329099876,0.843628705,-1.049496019
4118,0.348772543,0.05651724,0.725182547,-1.231513694,-0.25461565
4119,0.348772543,-1.763634672,0.268675342,0.324843105,1.070184965
4120,0.56316502,0.576560644,-0.872592671,0.324843105,0.275304596
4121,-0.08001241,-0.723547865,-1.329099876,-0.193942495,-0.519575773
4122,1.420734928,0.05651724,0.496928944,0.843628705,-0.25461565
4123,-0.937582318,-0.983569567,-0.416085466,0.584235905,-0.25461565
4124,1.849519882,0.05651724,0.496928944,-0.712728094,1.865065335
4125,0.348772543,0.05651724,0.268675342,-0.193942495,0.805224842
4126,0.777557497,1.096604047,2.322957765,1.103021504,0.275304596
4127,1.420734928,0.576560644,1.86645056,-1.750299293,0.540264719
4128,-1.366367272,-1.50361297,-0.644339068,0.065450305,-0.784535896
4129,0.134380066,-0.463526163,-0.187831863,0.065450305,-0.25461565
4130,-1.366367272,0.576560644,0.496928944,-2.009692093,-1.314456142
4131,0.56316502,-0.463526163,1.181689752,-0.193942495,1.865065335
4132,1.420734928,0.576560644,2.094704162,-0.972120894,0.010344473
4133,0.134380066,0.05651724,-0.187831863,-0.712728094,0.540264719
4134,-0.508797364,0.316538942,-0.644339068,-0.453335294,0.010344473
4135,-2.223937179,-1.50361297,-1.100846273,2.399985503,0.540264719
4136,-0.723189841,0.316538942,0.95343615,-0.193942495,-0.25461565
4137,-0.723189841,0.316538942,0.95343615,0.843628705,0.010344473
4138,0.348772543,0.576560644,0.496928944,0.324843105,-0.519575773
4139,-0.937582318,0.316538942,0.040421739,0.843628705,-0.784535896
4140,0.56316502,0.576560644,-0.872592671,-0.712728094,-1.049496019
4141,0.134380066,-0.463526163,0.040421739,-0.712728094,-0.784535896
4142,1.635127405,0.316538942,-0.187831863,-2.009692093,2.130025458
4143,-1.795152226,0.05651724,-0.644339068,1.103021504,-0.784535896
4144,-0.937582318,-0.203504462,0.496928944,0.584235905,-0.25461565
4145,0.56316502,0.316538942,1.181689752,0.584235905,0.540264719
4146,0.348772543,1.876669153,1.409943355,-0.972120894,1.070184965
4147,-0.294404887,0.05651724,-0.644339068,0.065450305,-0.25461565
4148,-1.580759749,0.316538942,-0.187831863,0.843628705,0.540264719
4149,-0.294404887,-1.50361297,-1.100846273,0.584235905,-1.049496019
4150,-0.08001241,-1.50361297,-0.644339068,1.621807104,0.805224842
4151,0.134380066,-0.463526163,0.725182547,-0.453335294,0.275304596
4152,-0.294404887,0.836582346,0.496928944,0.324843105,-0.519575773
4153,0.134380066,0.576560644,0.268675342,-1.231513694,0.540264719
4154,0.56316502,1.096604047,0.725182547,-0.453335294,0.275304596
4155,0.56316502,0.836582346,0.040421739,-0.453335294,-0.519575773
4156,0.777557497,1.096604047,0.725182547,-0.193942495,-0.25461565
4157,-1.151974795,-0.463526163,-1.785607081,0.324843105,-0.519575773
4158,-1.151974795,-0.203504462,-0.416085466,1.103021504,-0.784535896
4159,0.991949974,1.356625749,1.409943355,-0.193942495,0.805224842
4160,-1.580759749,0.05651724,-0.187831863,-1.231513694,-0.519575773
4161,-1.151974795,0.05651724,-1.329099876,2.659378303,0.540264719
4162,-1.366367272,-2.023656374,-0.187831863,-0.193942495,-0.784535896
4163,0.56316502,0.05651724,-0.187831863,0.065450305,0.010344473
4164,0.134380066,-0.203504462,-0.416085466,0.324843105,0.010344473
4165,-0.723189841,0.576560644,-0.416085466,0.843628705,-0.784535896
4166,1.206342451,0.05651724,0.496928944,-0.453335294,0.275304596
4167,0.134380066,-0.203504462,0.040421739,-1.231513694,-0.25461565
4168,-0.294404887,-1.243591269,-0.416085466,0.584235905,-0.25461565
4169,0.348772543,0.05651724,1.181689752,1.881199904,-1.049496019
4170,0.348772543,1.096604047,0.040421739,-0.453335294,0.010344473
4171,-0.294404887,1.356625749,1.86645056,0.065450305,0.805224842
4172,-1.580759749,-0.983569567,-0.187831863,-2.009692093,-0.25461565
4173,1.420734928,-2.283678076,-0.644339068,-0.193942495,1.335145088
4174,0.348772543,-0.463526163,0.040421739,-0.193942495,0.275304596
4175,-0.294404887,0.836582346,0.496928944,0.584235905,-0.519575773
4176,1.206342451,1.876669153,0.496928944,-0.193942495,1.600105212
4177,-0.508797364,-0.723547865,-0.644339068,0.584235905,-0.25461565
4178,0.348772543,-0.203504462,-0.416085466,-0.453335294,0.275304596
4179,0.991949974,-0.723547865,-0.187831863,0.843628705,0.010344473
4180,0.56316502,0.576560644,1.181689752,0.843628705,0.805224842
4181,-0.508797364,-0.983569567,0.040421739,0.324843105,-0.784535896
4182,2.063912359,1.876669153,1.409943355,-0.972120894,2.394985581
4183,0.56316502,-0.463526163,1.638196957,-0.193942495,0.805224842
4184,0.348772543,0.836582346,-1.557353478,-1.231513694,-0.519575773
4185,-0.294404887,-0.203504462,-0.187831863,0.324843105,0.010344473
4186,-0.508797364,0.05651724,-0.416085466,0.584235905,-1.049496019
4187,-0.08001241,-0.463526163,0.725182547,-0.972120894,-1.049496019
4188,-0.08001241,-0.723547865,0.268675342,-0.712728094,0.010344473
4189,0.56316502,0.05651724,0.040421739,1.362414304,0.010344473
4190,-0.08001241,0.05651724,-0.187831863,-0.193942495,-0.25461565
4191,-2.438329656,-3.583786585,-0.644339068,-2.269084893,-2.639256757
4192,1.635127405,0.316538942,0.040421739,0.584235905,0.540264719
4193,0.134380066,-0.203504462,1.86645056,-1.490906494,1.600105212
4194,-0.508797364,-0.983569567,-0.644339068,0.065450305,-0.25461565
4195,-2.223937179,-3.063743181,0.268675342,0.584235905,-3.169177003
4196,0.991949974,-0.203504462,-0.187831863,0.843628705,-1.049496019
4197,0.777557497,0.576560644,1.181689752,-0.453335294,0.805224842
4198,-0.08001241,0.316538942,-0.416085466,0.324843105,0.275304596
4199,1.420734928,0.836582346,0.496928944,-0.972120894,0.805224842
4200,-0.294404887,0.576560644,-0.187831863,0.843628705,0.010344473
4201,0.134380066,0.576560644,-0.416085466,-0.193942495,0.275304596
4202,-0.294404887,0.316538942,1.409943355,-0.712728094,-1.579416265
4203,-1.151974795,0.836582346,0.268675342,0.324843105,0.010344473
4204,-0.937582318,-1.243591269,-0.416085466,1.621807104,1.335145088
4205,-0.723189841,1.096604047,0.95343615,-0.193942495,1.070184965
4206,-0.723189841,0.576560644,-2.926875093,0.843628705,-1.049496019
4207,-1.795152226,-0.203504462,-1.329099876,0.843628705,-1.314456142
4208,0.134380066,-0.203504462,1.638196957,-0.453335294,0.275304596
4209,-1.151974795,0.05651724,0.268675342,-1.231513694,0.275304596
4210,-0.937582318,-1.243591269,-0.416085466,0.324843105,-0.25461565
4211,-0.294404887,-0.203504462,-0.644339068,-0.712728094,-0.784535896
4212,0.56316502,-0.723547865,-0.872592671,0.324843105,0.275304596
4213,-0.723189841,-1.50361297,0.268675342,0.843628705,-1.579416265
4214,1.635127405,-0.203504462,0.725182547,-0.712728094,0.805224842
4215,-0.08001241,-0.983569567,0.268675342,0.065450305,-0.519575773
4216,-1.151974795,1.876669153,0.496928944,-1.750299293,-0.519575773
4217,-2.009544703,0.316538942,1.181689752,-2.009692093,-2.109336511
4218,-0.08001241,0.576560644,0.040421739,-0.453335294,0.010344473
4219,1.206342451,0.836582346,0.268675342,-0.193942495,1.070184965
4220,-0.294404887,-0.983569567,-0.416085466,-0.712728094,0.010344473
4221,0.56316502,-0.723547865,-0.187831863,0.584235905,-0.784535896
4222,0.134380066,-0.463526163,0.040421739,-0.453335294,-0.25461565
4223,-1.151974795,-1.50361297,-0.644339068,0.584235905,-0.519575773
4224,-0.294404887,-2.023656374,0.725182547,-0.712728094,-1.049496019
4225,2.492697312,2.396712556,-3.155128696,2.918771103,2.924905827
4226,1.635127405,1.356625749,0.95343615,0.324843105,1.600105212
4227,-0.08001241,0.316538942,0.725182547,-0.193942495,0.010344473
4228,1.420734928,2.656734258,1.181689752,-0.193942495,1.600105212
4229,0.134380066,0.316538942,-0.187831863,-0.453335294,0.805224842
4230,-1.580759749,-0.723547865,-2.013860683,1.362414304,-1.314456142
4231,0.56316502,0.05651724,-0.416085466,0.324843105,0.275304596
4232,-0.723189841,-0.463526163,-0.872592671,0.324843105,-0.25461565
4233,-0.508797364,-0.983569567,-0.416085466,0.324843105,-0.25461565
4234,-0.508797364,0.316538942,-0.872592671,-0.193942495,0.540264719
